时间_s,表面温度_C,表面含水率,环境温度_C,蒸发质量通量_kg_m-2_s,潜热通量_W_m-2,对流通量_W_m-2,净热通量_W_m-2
5694.0000,6.8788,0.8380,49.4732,0.0004,986.3435,1064.8608,78.5173
5695.0000,6.8815,0.8380,49.4763,0.0004,986.3222,1064.8714,78.5492
5696.0000,6.8842,0.8380,49.4795,0.0004,986.3009,1064.8819,78.5810
5697.0000,6.8869,0.8379,49.4826,0.0004,986.2796,1064.8923,78.6127
5698.0000,6.8896,0.8379,49.4857,0.0004,986.2584,1064.9027,78.6443
5699.0000,6.8923,0.8379,49.4889,0.0004,986.2372,1064.9130,78.6757
5700.0000,6.8951,0.8379,49.4920,0.0004,986.2160,1064.9231,78.7071
5701.0000,6.8977,0.8379,49.4902,0.0004,986.1838,1064.8129,78.6292
5702.0000,6.9002,0.8378,49.4884,0.0004,986.1515,1064.7041,78.5526
5703.0000,6.9027,0.8378,49.4866,0.0004,986.1193,1064.5963,78.4769
5704.0000,6.9052,0.8378,49.4848,0.0004,986.0872,1064.4892,78.4020
5705.0000,6.9077,0.8378,49.4830,0.0004,986.0550,1064.3828,78.3278
5706.0000,6.9101,0.8378,49.4812,0.0004,986.0228,1064.2770,78.2542
5707.0000,6.9125,0.8377,49.4794,0.0004,985.9906,1064.1717,78.1811
5708.0000,6.9149,0.8377,49.4776,0.0004,985.9584,1064.0669,78.1085
5709.0000,6.9173,0.8377,49.4758,0.0004,985.9262,1063.9626,78.0364
5710.0000,6.9197,0.8377,49.4740,0.0004,985.8940,1063.8586,77.9647
5711.0000,6.9220,0.8377,49.4722,0.0004,985.8617,1063.7551,77.8934
5712.0000,6.9243,0.8377,49.4704,0.0004,985.8294,1063.6518,77.8224
5713.0000,6.9266,0.8376,49.4686,0.0004,985.7971,1063.5489,77.7519
5714.0000,6.9289,0.8376,49.4668,0.0004,985.7648,1063.4464,77.6816
5715.0000,6.9312,0.8376,49.4650,0.0004,985.7324,1063.3441,77.6117
5716.0000,6.9335,0.8376,49.4632,0.0004,985.7000,1063.2421,77.5421
5717.0000,6.9358,0.8376,49.4614,0.0004,985.6676,1063.1404,77.4728
5718.0000,6.9380,0.8375,49.4596,0.0004,985.6352,1063.0390,77.4038
5719.0000,6.9403,0.8375,49.4578,0.0004,985.6027,1062.9378,77.3351
5720.0000,6.9425,0.8375,49.4560,0.0004,985.5702,1062.8368,77.2666
5721.0000,6.9448,0.8375,49.4542,0.0004,985.5377,1062.7361,77.1984
5722.0000,6.9470,0.8375,49.4524,0.0004,985.5051,1062.6356,77.1305
5723.0000,6.9492,0.8374,49.4506,0.0004,985.4725,1062.5353,77.0628
5724.0000,6.9514,0.8374,49.4488,0.0004,985.4399,1062.4352,76.9953
5725.0000,6.9536,0.8374,49.4470,0.0004,985.4073,1062.3354,76.9281
5726.0000,6.9558,0.8374,49.4452,0.0004,985.3746,1062.2357,76.8611
5727.0000,6.9580,0.8374,49.4434,0.0004,985.3419,1062.1362,76.7943
5728.0000,6.9601,0.8373,49.4416,0.0004,985.3092,1062.0369,76.7278
5729.0000,6.9623,0.8373,49.4398,0.0004,985.2764,1061.9378,76.6614
5730.0000,6.9644,0.8373,49.4380,0.0004,985.2436,1061.8389,76.5953
5731.0000,6.9666,0.8373,49.4362,0.0004,985.2108,1061.7401,76.5293
5732.0000,6.9687,0.8373,49.4344,0.0004,985.1780,1061.6415,76.4636
5733.0000,6.9709,0.8372,49.4326,0.0004,985.1451,1061.5431,76.3980
5734.0000,6.9730,0.8372,49.4308,0.0004,985.1122,1061.4448,76.3327
5735.0000,6.9751,0.8372,49.4290,0.0004,985.0792,1061.3467,76.2675
5736.0000,6.9772,0.8372,49.4272,0.0004,985.0463,1061.2488,76.2025
5737.0000,6.9794,0.8372,49.4254,0.0004,985.0133,1061.1510,76.1377
5738.0000,6.9815,0.8371,49.4236,0.0004,984.9802,1061.0533,76.0731
5739.0000,6.9836,0.8371,49.4218,0.0004,984.9472,1060.9558,76.0086
5740.0000,6.9857,0.8371,49.4200,0.0004,984.9141,1060.8584,75.9443
5741.0000,6.9878,0.8371,49.4182,0.0004,984.8810,1060.7612,75.8802
5742.0000,6.9898,0.8370,49.4164,0.0004,984.8479,1060.6641,75.8162
5743.0000,6.9919,0.8370,49.4146,0.0004,984.8147,1060.5671,75.7525
5744.0000,6.9940,0.8370,49.4128,0.0004,984.7815,1060.4703,75.6888
5745.0000,6.9961,0.8370,49.4110,0.0004,984.7483,1060.3736,75.6253
5746.0000,6.9981,0.8370,49.4092,0.0004,984.7150,1060.2770,75.5620
5747.0000,7.0002,0.8369,49.4074,0.0004,984.6817,1060.1806,75.4989
5748.0000,7.0022,0.8369,49.4056,0.0004,984.6484,1060.0842,75.4359
5749.0000,7.0043,0.8369,49.4038,0.0004,984.6150,1059.9880,75.3730
5750.0000,7.0063,0.8369,49.4020,0.0004,984.5817,1059.8919,75.3103
5751.0000,7.0084,0.8369,49.4002,0.0004,984.5483,1059.7960,75.2477
5752.0000,7.0104,0.8368,49.3984,0.0004,984.5148,1059.7001,75.1853
5753.0000,7.0124,0.8368,49.3966,0.0004,984.4814,1059.6044,75.1230
5754.0000,7.0145,0.8368,49.3948,0.0004,984.4479,1059.5087,75.0608
5755.0000,7.0165,0.8368,49.3930,0.0004,984.4144,1059.4132,74.9988
5756.0000,7.0185,0.8368,49.3912,0.0004,984.3808,1059.3178,74.9370
5757.0000,7.0205,0.8367,49.3894,0.0004,984.3473,1059.2225,74.8752
5758.0000,7.0225,0.8367,49.3876,0.0004,984.3137,1059.1273,74.8136
5759.0000,7.0245,0.8367,49.3858,0.0004,984.2800,1059.0322,74.7522
5760.0000,7.0265,0.8367,49.3840,0.0004,984.2464,1058.9372,74.6908
5761.0000,7.0285,0.8367,49.3821,0.0004,984.2250,1058.8410,74.6160
5762.0000,7.0305,0.8366,49.3803,0.0004,984.2035,1058.7451,74.5416
5763.0000,7.0324,0.8366,49.3784,0.0004,984.1818,1058.6494,74.4676
5764.0000,7.0344,0.8366,49.3765,0.0004,984.1600,1058.5539,74.3939
5765.0000,7.0363,0.8366,49.3747,0.0004,984.1381,1058.4586,74.3205
5766.0000,7.0383,0.8366,49.3728,0.0004,984.1160,1058.3635,74.2474
5767.0000,7.0402,0.8365,49.3709,0.0004,984.0939,1058.2685,74.1746
5768.0000,7.0421,0.8365,49.3691,0.0004,984.0717,1058.1737,74.1020
5769.0000,7.0440,0.8365,49.3672,0.0004,984.0494,1058.0790,74.0296
5770.0000,7.0460,0.8365,49.3653,0.0004,984.0270,1057.9845,73.9575
5771.0000,7.0479,0.8364,49.3635,0.0004,984.0045,1057.8901,73.8856
5772.0000,7.0498,0.8364,49.3616,0.0004,983.9820,1057.7959,73.8139
5773.0000,7.0517,0.8364,49.3597,0.0004,983.9593,1057.7018,73.7424
5774.0000,7.0536,0.8364,49.3579,0.0004,983.9366,1057.6078,73.6712
5775.0000,7.0554,0.8364,49.3560,0.0004,983.9139,1057.5139,73.6001
5776.0000,7.0573,0.8363,49.3541,0.0004,983.8910,1057.4202,73.5292
5777.0000,7.0592,0.8363,49.3523,0.0004,983.8681,1057.3266,73.4585
5778.0000,7.0611,0.8363,49.3504,0.0004,983.8451,1057.2331,73.3880
5779.0000,7.0629,0.8363,49.3485,0.0004,983.8221,1057.1397,73.3177
5780.0000,7.0648,0.8362,49.3467,0.0004,983.7989,1057.0465,73.2475
5781.0000,7.0667,0.8362,49.3448,0.0004,983.7758,1056.9533,73.1775
5782.0000,7.0685,0.8362,49.3429,0.0004,983.7525,1056.8603,73.1078
5783.0000,7.0704,0.8362,49.3411,0.0004,983.7292,1056.7673,73.0381
5784.0000,7.0722,0.8362,49.3392,0.0004,983.7058,1056.6745,72.9687
5785.0000,7.0741,0.8361,49.3373,0.0004,983.6824,1056.5818,72.8994
5786.0000,7.0759,0.8361,49.3355,0.0004,983.6589,1056.4891,72.8303
5787.0000,7.0777,0.8361,49.3336,0.0004,983.6353,1056.3966,72.7613
5788.0000,7.0796,0.8361,49.3317,0.0004,983.6117,1056.3042,72.6925
5789.0000,7.0814,0.8360,49.3299,0.0004,983.5880,1056.2119,72.6239
5790.0000,7.0832,0.8360,49.3280,0.0004,983.5643,1056.1197,72.5554
5791.0000,7.0850,0.8360,49.3261,0.0004,983.5405,1056.0275,72.4870
5792.0000,7.0868,0.8360,49.3243,0.0004,983.5167,1055.9355,72.4188
5793.0000,7.0887,0.8359,49.3224,0.0004,983.4928,1055.8436,72.3508
5794.0000,7.0905,0.8359,49.3205,0.0004,983.4688,1055.7517,72.2829
5795.0000,7.0923,0.8359,49.3187,0.0004,983.4448,1055.6600,72.2152
5796.0000,7.0941,0.8359,49.3168,0.0004,983.4207,1055.5683,72.1476
5797.0000,7.0959,0.8359,49.3149,0.0004,983.3966,1055.4768,72.0802
5798.0000,7.0977,0.8358,49.3131,0.0004,983.3724,1055.3853,72.0129
5799.0000,7.0994,0.8358,49.3112,0.0004,983.3482,1055.2939,71.9457
5800.0000,7.1012,0.8358,49.3093,0.0004,983.3239,1055.2026,71.8787
5801.0000,7.1030,0.8358,49.3075,0.0004,983.2996,1055.1114,71.8118
5802.0000,7.1048,0.8357,49.3056,0.0004,983.2752,1055.0202,71.7450
5803.0000,7.1066,0.8357,49.3037,0.0004,983.2507,1054.9292,71.6784
5804.0000,7.1083,0.8357,49.3019,0.0004,983.2262,1054.8382,71.6120
5805.0000,7.1101,0.8357,49.3000,0.0004,983.2017,1054.7473,71.5456
5806.0000,7.1119,0.8356,49.2981,0.0004,983.1771,1054.6565,71.4794
5807.0000,7.1136,0.8356,49.2963,0.0004,983.1525,1054.5658,71.4133
5808.0000,7.1154,0.8356,49.2944,0.0004,983.1278,1054.4752,71.3474
5809.0000,7.1171,0.8356,49.2925,0.0004,983.1030,1054.3846,71.2816
5810.0000,7.1189,0.8356,49.2907,0.0004,983.0783,1054.2941,71.2159
5811.0000,7.1207,0.8355,49.2888,0.0004,983.0534,1054.2037,71.1503
5812.0000,7.1224,0.8355,49.2869,0.0004,983.0285,1054.1134,71.0849
5813.0000,7.1241,0.8355,49.2851,0.0004,983.0036,1054.0232,71.0196
5814.0000,7.1259,0.8355,49.2832,0.0004,982.9786,1053.9330,70.9544
5815.0000,7.1276,0.8354,49.2813,0.0004,982.9536,1053.8429,70.8893
5816.0000,7.1294,0.8354,49.2795,0.0004,982.9285,1053.7529,70.8244
5817.0000,7.1311,0.8354,49.2776,0.0004,982.9034,1053.6629,70.7596
5818.0000,7.1328,0.8354,49.2757,0.0004,982.8782,1053.5731,70.6949
5819.0000,7.1345,0.8353,49.2739,0.0004,982.8530,1053.4833,70.6303
5820.0000,7.1363,0.8353,49.2720,0.0004,982.8277,1053.3935,70.5658
5821.0000,7.1381,0.8353,49.2726,0.0004,982.7879,1053.3643,70.5765
5822.0000,7.1399,0.8353,49.2733,0.0004,982.7482,1053.3342,70.5860
5823.0000,7.1418,0.8352,49.2739,0.0004,982.7086,1053.3034,70.5948
5824.0000,7.1437,0.8352,49.2745,0.0004,982.6692,1053.2721,70.6029
5825.0000,7.1456,0.8352,49.2752,0.0004,982.6299,1053.2403,70.6105
5826.0000,7.1475,0.8352,49.2758,0.0004,982.5906,1053.2082,70.6176
5827.0000,7.1494,0.8351,49.2764,0.0004,982.5515,1053.1757,70.6242
5828.0000,7.1513,0.8351,49.2771,0.0004,982.5125,1053.1430,70.6305
5829.0000,7.1533,0.8351,49.2777,0.0004,982.4735,1053.1100,70.6365
5830.0000,7.1553,0.8351,49.2783,0.0004,982.4346,1053.0767,70.6421
5831.0000,7.1572,0.8351,49.2790,0.0004,982.3958,1053.0432,70.6474
5832.0000,7.1592,0.8350,49.2796,0.0004,982.3570,1053.0095,70.6525
5833.0000,7.1612,0.8350,49.2802,0.0004,982.3184,1052.9756,70.6572
5834.0000,7.1632,0.8350,49.2809,0.0004,982.2797,1052.9415,70.6618
5835.0000,7.1652,0.8350,49.2815,0.0004,982.2412,1052.9072,70.6661
5836.0000,7.1672,0.8349,49.2821,0.0004,982.2027,1052.8728,70.6701
5837.0000,7.1692,0.8349,49.2828,0.0004,982.1642,1052.8382,70.6740
5838.0000,7.1713,0.8349,49.2834,0.0004,982.1258,1052.8034,70.6776
5839.0000,7.1733,0.8349,49.2840,0.0004,982.0874,1052.7686,70.6811
5840.0000,7.1753,0.8348,49.2847,0.0004,982.0492,1052.7335,70.6844
5841.0000,7.1774,0.8348,49.2853,0.0004,982.0109,1052.6984,70.6875
5842.0000,7.1794,0.8348,49.2859,0.0004,981.9727,1052.6631,70.6904
5843.0000,7.1815,0.8348,49.2866,0.0004,981.9345,1052.6277,70.6932
5844.0000,7.1835,0.8348,49.2872,0.0004,981.8964,1052.5922,70.6957
5845.0000,7.1856,0.8347,49.2878,0.0004,981.8584,1052.5566,70.6982
5846.0000,7.1876,0.8347,49.2885,0.0004,981.8204,1052.5208,70.7005
5847.0000,7.1897,0.8347,49.2891,0.0004,981.7824,1052.4850,70.7026
5848.0000,7.1918,0.8347,49.2897,0.0004,981.7444,1052.4491,70.7046
5849.0000,7.1938,0.8346,49.2904,0.0004,981.7066,1052.4131,70.7065
5850.0000,7.1959,0.8346,49.2910,0.0004,981.6687,1052.3769,70.7082
5851.0000,7.1980,0.8346,49.2916,0.0004,981.6309,1052.3407,70.7099
5852.0000,7.2001,0.8346,49.2923,0.0004,981.5931,1052.3045,70.7113
5853.0000,7.2022,0.8346,49.2929,0.0004,981.5554,1052.2681,70.7127
5854.0000,7.2043,0.8345,49.2935,0.0004,981.5177,1052.2316,70.7139
5855.0000,7.2064,0.8345,49.2942,0.0004,981.4800,1052.1951,70.7151
5856.0000,7.2085,0.8345,49.2948,0.0004,981.4424,1052.1585,70.7161
5857.0000,7.2106,0.8345,49.2954,0.0004,981.4048,1052.1218,70.7170
5858.0000,7.2127,0.8344,49.2961,0.0004,981.3673,1052.0851,70.7178
5859.0000,7.2148,0.8344,49.2967,0.0004,981.3298,1052.0483,70.7185
5860.0000,7.2169,0.8344,49.2973,0.0004,981.2923,1052.0114,70.7191
5861.0000,7.2190,0.8344,49.2980,0.0004,981.2548,1051.9744,70.7196
5862.0000,7.2211,0.8344,49.2986,0.0004,981.2174,1051.9374,70.7200
5863.0000,7.2232,0.8343,49.2992,0.0004,981.1800,1051.9004,70.7203
5864.0000,7.2253,0.8343,49.2999,0.0004,981.1427,1051.8632,70.7205
5865.0000,7.2275,0.8343,49.3005,0.0004,981.1054,1051.8261,70.7207
5866.0000,7.2296,0.8343,49.3011,0.0004,981.0681,1051.7888,70.7207
5867.0000,7.2317,0.8342,49.3018,0.0004,981.0309,1051.7515,70.7206
5868.0000,7.2338,0.8342,49.3024,0.0004,980.9936,1051.7141,70.7205
5869.0000,7.2360,0.8342,49.3030,0.0004,980.9564,1051.6767,70.7203
5870.0000,7.2381,0.8342,49.3037,0.0004,980.9193,1051.6393,70.7200
5871.0000,7.2402,0.8342,49.3043,0.0004,980.8822,1051.6018,70.7196
5872.0000,7.2424,0.8341,49.3049,0.0004,980.8451,1051.5642,70.7191
5873.0000,7.2445,0.8341,49.3056,0.0004,980.8080,1051.5266,70.7186
5874.0000,7.2466,0.8341,49.3062,0.0004,980.7710,1051.4890,70.7180
5875.0000,7.2488,0.8341,49.3068,0.0004,980.7340,1051.4513,70.7173
5876.0000,7.2509,0.8341,49.3075,0.0004,980.6970,1051.4135,70.7165
5877.0000,7.2531,0.8340,49.3081,0.0004,980.6600,1051.3757,70.7157
5878.0000,7.2552,0.8340,49.3087,0.0004,980.6231,1051.3379,70.7148
5879.0000,7.2574,0.8340,49.3094,0.0004,980.5862,1051.3000,70.7138
5880.0000,7.2595,0.8340,49.3100,0.0004,980.5493,1051.2621,70.7128
5881.0000,7.2618,0.8339,49.3173,0.0004,980.5290,1051.3872,70.8582
5882.0000,7.2642,0.8339,49.3246,0.0004,980.5087,1051.5103,71.0016
5883.0000,7.2667,0.8339,49.3319,0.0004,980.4883,1051.6319,71.1436
5884.0000,7.2692,0.8339,49.3393,0.0004,980.4680,1051.7524,71.2843
5885.0000,7.2717,0.8339,49.3466,0.0004,980.4478,1051.8717,71.4240
5886.0000,7.2743,0.8338,49.3539,0.0004,980.4276,1051.9902,71.5626
5887.0000,7.2769,0.8338,49.3612,0.0004,980.4075,1052.1078,71.7003
5888.0000,7.2795,0.8338,49.3685,0.0004,980.3875,1052.2247,71.8372
5889.0000,7.2822,0.8338,49.3758,0.0004,980.3675,1052.3408,71.9733
5890.0000,7.2849,0.8338,49.3832,0.0004,980.3477,1052.4563,72.1086
5891.0000,7.2876,0.8337,49.3905,0.0004,980.3279,1052.5711,72.2432
5892.0000,7.2904,0.8337,49.3978,0.0004,980.3082,1052.6854,72.3772
5893.0000,7.2932,0.8337,49.4051,0.0004,980.2887,1052.7991,72.5104
5894.0000,7.2959,0.8337,49.4124,0.0004,980.2692,1052.9122,72.6430
5895.0000,7.2988,0.8336,49.4198,0.0004,980.2498,1053.0248,72.7750
5896.0000,7.3016,0.8336,49.4271,0.0004,980.2305,1053.1369,72.9064
5897.0000,7.3044,0.8336,49.4344,0.0004,980.2113,1053.2485,73.0372
5898.0000,7.3073,0.8336,49.4417,0.0004,980.1922,1053.3597,73.1675
5899.0000,7.3102,0.8336,49.4490,0.0004,980.1732,1053.4704,73.2972
5900.0000,7.3131,0.8335,49.4563,0.0004,980.1543,1053.5807,73.4264
5901.0000,7.3160,0.8335,49.4637,0.0004,980.1355,1053.6906,73.5551
5902.0000,7.3190,0.8335,49.4710,0.0004,980.1168,1053.8000,73.6832
5903.0000,7.3219,0.8335,49.4783,0.0004,980.0982,1053.9091,73.8109
5904.0000,7.3249,0.8335,49.4856,0.0004,980.0797,1054.0178,73.9380
5905.0000,7.3279,0.8334,49.4929,0.0004,980.0613,1054.1260,74.0647
5906.0000,7.3309,0.8334,49.5002,0.0004,980.0430,1054.2340,74.1910
5907.0000,7.3339,0.8334,49.5076,0.0004,980.0248,1054.3415,74.3167
5908.0000,7.3369,0.8334,49.5149,0.0004,980.0067,1054.4488,74.4421
5909.0000,7.3400,0.8334,49.5222,0.0004,979.9887,1054.5556,74.5670
5910.0000,7.3430,0.8333,49.5295,0.0004,979.9708,1054.6622,74.6914
5911.0000,7.3461,0.8333,49.5368,0.0004,979.9530,1054.7684,74.8155
5912.0000,7.3492,0.8333,49.5441,0.0004,979.9352,1054.8743,74.9391
5913.0000,7.3523,0.8333,49.5515,0.0004,979.9176,1054.9799,75.0623
5914.0000,7.3554,0.8333,49.5588,0.0004,979.9001,1055.0852,75.1851
5915.0000,7.3585,0.8332,49.5661,0.0004,979.8827,1055.1901,75.3075
5916.0000,7.3616,0.8332,49.5734,0.0004,979.8653,1055.2948,75.4295
5917.0000,7.3647,0.8332,49.5807,0.0004,979.8481,1055.3992,75.5511
5918.0000,7.3679,0.8332,49.5880,0.0004,979.8310,1055.5033,75.6723
5919.0000,7.3711,0.8332,49.5954,0.0004,979.8139,1055.6071,75.7932
5920.0000,7.3742,0.8332,49.6027,0.0004,979.7970,1055.7107,75.9137
5921.0000,7.3774,0.8331,49.6100,0.0004,979.7802,1055.8140,76.0338
5922.0000,7.3806,0.8331,49.6173,0.0004,979.7634,1055.9170,76.1536
5923.0000,7.3838,0.8331,49.6246,0.0004,979.7468,1056.0197,76.2730
5924.0000,7.3870,0.8331,49.6319,0.0004,979.7302,1056.1222,76.3920
5925.0000,7.3903,0.8331,49.6393,0.0004,979.7137,1056.2245,76.5107
5926.0000,7.3935,0.8330,49.6466,0.0004,979.6974,1056.3265,76.6291
5927.0000,7.3968,0.8330,49.6539,0.0004,979.6811,1056.4282,76.7471
5928.0000,7.4000,0.8330,49.6612,0.0004,979.6649,1056.5297,76.8648
5929.0000,7.4033,0.8330,49.6685,0.0004,979.6488,1056.6310,76.9821
5930.0000,7.4066,0.8330,49.6758,0.0004,979.6328,1056.7320,77.0992
5931.0000,7.4098,0.8329,49.6832,0.0004,979.6169,1056.8328,77.2159
5932.0000,7.4131,0.8329,49.6905,0.0004,979.6011,1056.9334,77.3322
5933.0000,7.4164,0.8329,49.6978,0.0004,979.5854,1057.0337,77.4483
5934.0000,7.4197,0.8329,49.7051,0.0004,979.5698,1057.1338,77.5640
5935.0000,7.4231,0.8329,49.7124,0.0004,979.5543,1057.2337,77.6794
5936.0000,7.4264,0.8329,49.7197,0.0004,979.5388,1057.3334,77.7946
5937.0000,7.4297,0.8328,49.7271,0.0004,979.5235,1057.4329,77.9094
5938.0000,7.4331,0.8328,49.7344,0.0004,979.5083,1057.5321,78.0239
5939.0000,7.4364,0.8328,49.7417,0.0004,979.4931,1057.6312,78.1381
5940.0000,7.4398,0.8328,49.7490,0.0004,979.4780,1057.7300,78.2520
5941.0000,7.4430,0.8328,49.7489,0.0004,979.4469,1057.6478,78.2008
5942.0000,7.4461,0.8328,49.7488,0.0004,979.4160,1057.5675,78.1516
5943.0000,7.4492,0.8327,49.7487,0.0004,979.3851,1057.4887,78.1036
5944.0000,7.4522,0.8327,49.7486,0.0004,979.3543,1057.4110,78.0567
5945.0000,7.4551,0.8327,49.7485,0.0004,979.3235,1057.3342,78.0107
5946.0000,7.4581,0.8327,49.7484,0.0004,979.2927,1057.2582,77.9655
5947.0000,7.4610,0.8327,49.7483,0.0004,979.2620,1057.1830,77.9210
5948.0000,7.4639,0.8327,49.7482,0.0004,979.2313,1057.1084,77.8770
5949.0000,7.4667,0.8326,49.7481,0.0004,979.2006,1057.0343,77.8337
5950.0000,7.4696,0.8326,49.7480,0.0004,979.1700,1056.9608,77.7908
5951.0000,7.4724,0.8326,49.7479,0.0004,979.1393,1056.8878,77.7485
5952.0000,7.4752,0.8326,49.7478,0.0004,979.1086,1056.8152,77.7066
5953.0000,7.4780,0.8326,49.7477,0.0004,979.0779,1056.7431,77.6651
5954.0000,7.4807,0.8326,49.7476,0.0004,979.0473,1056.6713,77.6240
5955.0000,7.4835,0.8325,49.7475,0.0004,979.0166,1056.6000,77.5833
5956.0000,7.4862,0.8325,49.7474,0.0004,978.9859,1056.5289,77.5430
5957.0000,7.4890,0.8325,49.7473,0.0004,978.9553,1056.4583,77.5030
5958.0000,7.4917,0.8325,49.7472,0.0004,978.9246,1056.3879,77.4633
5959.0000,7.4944,0.8325,49.7471,0.0004,978.8939,1056.3179,77.4239
5960.0000,7.4971,0.8324,49.7470,0.0004,978.8632,1056.2481,77.3849
5961.0000,7.4998,0.8324,49.7469,0.0004,978.8326,1056.1786,77.3461
5962.0000,7.5024,0.8324,49.7468,0.0004,978.8019,1056.1094,77.3075
5963.0000,7.5051,0.8324,49.7467,0.0004,978.7712,1056.0405,77.2693
5964.0000,7.5077,0.8324,49.7466,0.0004,978.7405,1055.9718,77.2313
5965.0000,7.5104,0.8324,49.7465,0.0004,978.7098,1055.9033,77.1935
5966.0000,7.5130,0.8323,49.7464,0.0004,978.6791,1055.8350,77.1559
5967.0000,7.5156,0.8323,49.7463,0.0004,978.6484,1055.7670,77.1186
5968.0000,7.5182,0.8323,49.7462,0.0004,978.6177,1055.6992,77.0815
5969.0000,7.5208,0.8323,49.7461,0.0004,978.5869,1055.6316,77.0446
5970.0000,7.5234,0.8323,49.7460,0.0004,978.5562,1055.5642,77.0080
5971.0000,7.5260,0.8323,49.7459,0.0004,978.5255,1055.4969,76.9715
5972.0000,7.5286,0.8322,49.7458,0.0004,978.4947,1055.4299,76.9352
5973.0000,7.5312,0.8322,49.7457,0.0004,978.4640,1055.3630,76.8991
5974.0000,7.5337,0.8322,49.7456,0.0004,978.4332,1055.2964,76.8632
5975.0000,7.5363,0.8322,49.7455,0.0004,978.4025,1055.2299,76.8274
5976.0000,7.5389,0.8322,49.7454,0.0004,978.3717,1055.1635,76.7918
5977.0000,7.5414,0.8322,49.7453,0.0004,978.3409,1055.0973,76.7564
5978.0000,7.5439,0.8321,49.7452,0.0004,978.3101,1055.0313,76.7212
5979.0000,7.5465,0.8321,49.7451,0.0004,978.2793,1054.9654,76.6861
5980.0000,7.5490,0.8321,49.7450,0.0004,978.2485,1054.8997,76.6512
5981.0000,7.5515,0.8321,49.7449,0.0004,978.2177,1054.8341,76.6164
5982.0000,7.5541,0.8321,49.7448,0.0004,978.1869,1054.7687,76.5818
5983.0000,7.5566,0.8321,49.7447,0.0004,978.1561,1054.7034,76.5473
5984.0000,7.5591,0.8320,49.7446,0.0004,978.1253,1054.6382,76.5129
5985.0000,7.5616,0.8320,49.7445,0.0004,978.0944,1054.5732,76.4787
5986.0000,7.5641,0.8320,49.7444,0.0004,978.0636,1054.5083,76.4447
5987.0000,7.5666,0.8320,49.7443,0.0004,978.0328,1054.4435,76.4107
5988.0000,7.5690,0.8320,49.7442,0.0004,978.0019,1054.3788,76.3769
5989.0000,7.5715,0.8320,49.7441,0.0004,977.9710,1054.3143,76.3432
5990.0000,7.5740,0.8319,49.7440,0.0004,977.9402,1054.2499,76.3097
5991.0000,7.5765,0.8319,49.7439,0.0004,977.9093,1054.1856,76.2763
5992.0000,7.5789,0.8319,49.7438,0.0004,977.8784,1054.1214,76.2429
5993.0000,7.5814,0.8319,49.7437,0.0004,977.8475,1054.0573,76.2098
5994.0000,7.5839,0.8319,49.7436,0.0004,977.8166,1053.9933,76.1767
5995.0000,7.5863,0.8319,49.7435,0.0004,977.7857,1053.9294,76.1437
5996.0000,7.5888,0.8318,49.7434,0.0004,977.7548,1053.8657,76.1109
5997.0000,7.5912,0.8318,49.7433,0.0004,977.7239,1053.8020,76.0781
5998.0000,7.5937,0.8318,49.7432,0.0004,977.6930,1053.7385,76.0455
5999.0000,7.5961,0.8318,49.7431,0.0004,977.6620,1053.6750,76.0130
6000.0000,7.5985,0.8318,49.7430,0.0004,977.6311,1053.6116,75.9805
6001.0000,7.6009,0.8318,49.7416,0.0004,977.6098,1053.5174,75.9076
6002.0000,7.6033,0.8317,49.7402,0.0004,977.5883,1053.4238,75.8355
6003.0000,7.6056,0.8317,49.7388,0.0004,977.5668,1053.3307,75.7639
6004.0000,7.6079,0.8317,49.7375,0.0004,977.5451,1053.2380,75.6929
6005.0000,7.6103,0.8317,49.7361,0.0004,977.5233,1053.1456,75.6223
6006.0000,7.6126,0.8317,49.7347,0.0004,977.5014,1053.0536,75.5522
6007.0000,7.6148,0.8316,49.7333,0.0004,977.4795,1052.9619,75.4824
6008.0000,7.6171,0.8316,49.7319,0.0004,977.4574,1052.8705,75.4131
6009.0000,7.6194,0.8316,49.7306,0.0004,977.4353,1052.7793,75.3440
6010.0000,7.6216,0.8316,49.7292,0.0004,977.4131,1052.6884,75.2753
6011.0000,7.6239,0.8316,49.7278,0.0004,977.3908,1052.5977,75.2069
6012.0000,7.6261,0.8316,49.7264,0.0004,977.3685,1052.5073,75.1388
6013.0000,7.6283,0.8315,49.7250,0.0004,977.3461,1052.4171,75.0710
6014.0000,7.6306,0.8315,49.7236,0.0004,977.3236,1052.3271,75.0035
6015.0000,7.6328,0.8315,49.7223,0.0004,977.3010,1052.2373,74.9362
6016.0000,7.6350,0.8315,49.7209,0.0004,977.2784,1052.1477,74.8693
6017.0000,7.6372,0.8315,49.7195,0.0004,977.2557,1052.0583,74.8025
6018.0000,7.6393,0.8314,49.7181,0.0004,977.2330,1051.9691,74.7361
6019.0000,7.6415,0.8314,49.7167,0.0004,977.2102,1051.8800,74.6698
6020.0000,7.6437,0.8314,49.7153,0.0004,977.1873,1051.7912,74.6038
6021.0000,7.6459,0.8314,49.7139,0.0004,977.1644,1051.7025,74.5381
6022.0000,7.6480,0.8314,49.7126,0.0004,977.1414,1051.6140,74.4725
6023.0000,7.6502,0.8314,49.7112,0.0004,977.1184,1051.5256,74.4072
6024.0000,7.6523,0.8313,49.7098,0.0004,977.0953,1051.4375,74.3421
