时间_s,中心基线,中心残留ALE,表面基线,表面残留ALE,中心差值,表面差值,材料平均含水率_基线,材料平均含水率_残留ALE
109500.0000,0.2236,0.2102,0.0592,0.0576,-0.0134,-0.0016,0.1668,0.1580
109560.0000,0.2234,0.2101,0.0592,0.0576,-0.0134,-0.0016,0.1667,0.1579
109620.0000,0.2233,0.2100,0.0591,0.0576,-0.0133,-0.0015,0.1666,0.1579
109680.0000,0.2232,0.2099,0.0591,0.0576,-0.0133,-0.0015,0.1665,0.1578
109740.0000,0.2231,0.2098,0.0591,0.0576,-0.0133,-0.0015,0.1665,0.1578
109800.0000,0.2230,0.2097,0.0591,0.0576,-0.0133,-0.0015,0.1664,0.1577
109860.0000,0.2229,0.2096,0.0591,0.0576,-0.0133,-0.0015,0.1663,0.1576
109920.0000,0.2228,0.2095,0.0591,0.0576,-0.0133,-0.0015,0.1663,0.1576
109980.0000,0.2227,0.2094,0.0591,0.0575,-0.0132,-0.0015,0.1662,0.1575
110040.0000,0.2225,0.2093,0.0591,0.0575,-0.0132,-0.0015,0.1661,0.1575
110100.0000,0.2224,0.2092,0.0590,0.0575,-0.0132,-0.0015,0.1660,0.1574
110160.0000,0.2223,0.2091,0.0590,0.0575,-0.0132,-0.0015,0.1660,0.1573
110220.0000,0.2222,0.2090,0.0590,0.0575,-0.0132,-0.0015,0.1659,0.1573
110280.0000,0.2221,0.2089,0.0590,0.0575,-0.0131,-0.0015,0.1658,0.1572
110340.0000,0.2220,0.2088,0.0590,0.0575,-0.0131,-0.0015,0.1658,0.1572
110400.0000,0.2219,0.2088,0.0590,0.0575,-0.0131,-0.0015,0.1657,0.1571
110460.0000,0.2218,0.2087,0.0590,0.0575,-0.0131,-0.0015,0.1656,0.1570
110520.0000,0.2216,0.2086,0.0590,0.0575,-0.0131,-0.0015,0.1655,0.1570
110580.0000,0.2215,0.2085,0.0589,0.0575,-0.0131,-0.0015,0.1655,0.1569
110640.0000,0.2214,0.2084,0.0589,0.0574,-0.0130,-0.0015,0.1654,0.1569
110700.0000,0.2213,0.2083,0.0589,0.0574,-0.0130,-0.0015,0.1653,0.1568
110760.0000,0.2212,0.2082,0.0589,0.0574,-0.0130,-0.0015,0.1653,0.1567
110820.0000,0.2211,0.2081,0.0589,0.0574,-0.0130,-0.0015,0.1652,0.1567
110880.0000,0.2210,0.2080,0.0589,0.0574,-0.0130,-0.0015,0.1651,0.1566
110940.0000,0.2209,0.2079,0.0589,0.0574,-0.0129,-0.0015,0.1650,0.1566
111000.0000,0.2208,0.2078,0.0589,0.0574,-0.0129,-0.0015,0.1650,0.1565
111060.0000,0.2206,0.2077,0.0588,0.0574,-0.0129,-0.0015,0.1649,0.1564
111120.0000,0.2205,0.2076,0.0588,0.0574,-0.0129,-0.0015,0.1648,0.1564
111180.0000,0.2204,0.2075,0.0588,0.0574,-0.0129,-0.0015,0.1648,0.1563
111240.0000,0.2203,0.2075,0.0588,0.0574,-0.0129,-0.0015,0.1647,0.1563
111300.0000,0.2202,0.2074,0.0588,0.0573,-0.0128,-0.0014,0.1646,0.1562
111360.0000,0.2201,0.2073,0.0588,0.0573,-0.0128,-0.0014,0.1645,0.1562
111420.0000,0.2200,0.2072,0.0588,0.0573,-0.0128,-0.0014,0.1645,0.1561
111480.0000,0.2199,0.2071,0.0588,0.0573,-0.0128,-0.0014,0.1644,0.1560
111540.0000,0.2198,0.2070,0.0587,0.0573,-0.0128,-0.0014,0.1643,0.1560
111600.0000,0.2197,0.2069,0.0587,0.0573,-0.0128,-0.0014,0.1643,0.1559
111660.0000,0.2195,0.2068,0.0587,0.0573,-0.0127,-0.0014,0.1642,0.1559
111720.0000,0.2194,0.2067,0.0587,0.0573,-0.0127,-0.0014,0.1641,0.1558
111780.0000,0.2193,0.2066,0.0587,0.0573,-0.0127,-0.0014,0.1641,0.1557
111840.0000,0.2192,0.2065,0.0587,0.0573,-0.0127,-0.0014,0.1640,0.1557
111900.0000,0.2191,0.2064,0.0587,0.0573,-0.0127,-0.0014,0.1639,0.1556
111960.0000,0.2190,0.2064,0.0587,0.0572,-0.0126,-0.0014,0.1638,0.1556
112020.0000,0.2189,0.2063,0.0586,0.0572,-0.0126,-0.0014,0.1638,0.1555
112080.0000,0.2188,0.2062,0.0586,0.0572,-0.0126,-0.0014,0.1637,0.1555
112140.0000,0.2187,0.2061,0.0586,0.0572,-0.0126,-0.0014,0.1636,0.1554
112200.0000,0.2186,0.2060,0.0586,0.0572,-0.0126,-0.0014,0.1636,0.1553
112260.0000,0.2185,0.2059,0.0586,0.0572,-0.0126,-0.0014,0.1635,0.1553
112320.0000,0.2184,0.2058,0.0586,0.0572,-0.0125,-0.0014,0.1634,0.1552
112380.0000,0.2183,0.2057,0.0586,0.0572,-0.0125,-0.0014,0.1634,0.1552
112440.0000,0.2181,0.2056,0.0586,0.0572,-0.0125,-0.0014,0.1633,0.1551
112500.0000,0.2180,0.2055,0.0586,0.0572,-0.0125,-0.0014,0.1632,0.1551
112560.0000,0.2179,0.2055,0.0585,0.0572,-0.0125,-0.0014,0.1632,0.1550
112620.0000,0.2178,0.2054,0.0585,0.0571,-0.0125,-0.0014,0.1631,0.1549
112680.0000,0.2177,0.2053,0.0585,0.0571,-0.0124,-0.0014,0.1630,0.1549
112740.0000,0.2176,0.2052,0.0585,0.0571,-0.0124,-0.0014,0.1630,0.1548
112800.0000,0.2175,0.2051,0.0585,0.0571,-0.0124,-0.0014,0.1629,0.1548
112860.0000,0.2174,0.2050,0.0585,0.0571,-0.0124,-0.0014,0.1628,0.1547
112920.0000,0.2173,0.2049,0.0585,0.0571,-0.0124,-0.0014,0.1628,0.1547
112980.0000,0.2172,0.2048,0.0585,0.0571,-0.0124,-0.0014,0.1627,0.1546
113040.0000,0.2171,0.2047,0.0584,0.0571,-0.0123,-0.0014,0.1626,0.1545
113100.0000,0.2170,0.2047,0.0584,0.0571,-0.0123,-0.0014,0.1626,0.1545
113160.0000,0.2169,0.2046,0.0584,0.0571,-0.0123,-0.0014,0.1625,0.1544
113220.0000,0.2168,0.2045,0.0584,0.0571,-0.0123,-0.0014,0.1624,0.1544
113280.0000,0.2167,0.2044,0.0584,0.0571,-0.0123,-0.0013,0.1624,0.1543
113340.0000,0.2166,0.2043,0.0584,0.0570,-0.0123,-0.0013,0.1623,0.1543
113400.0000,0.2165,0.2042,0.0584,0.0570,-0.0122,-0.0013,0.1622,0.1542
113460.0000,0.2164,0.2041,0.0584,0.0570,-0.0122,-0.0013,0.1621,0.1541
113520.0000,0.2163,0.2040,0.0584,0.0570,-0.0122,-0.0013,0.1621,0.1541
113580.0000,0.2161,0.2040,0.0583,0.0570,-0.0122,-0.0013,0.1620,0.1540
113640.0000,0.2160,0.2039,0.0583,0.0570,-0.0122,-0.0013,0.1619,0.1540
113700.0000,0.2159,0.2038,0.0583,0.0570,-0.0122,-0.0013,0.1619,0.1539
113760.0000,0.2158,0.2037,0.0583,0.0570,-0.0121,-0.0013,0.1618,0.1539
113820.0000,0.2157,0.2036,0.0583,0.0570,-0.0121,-0.0013,0.1618,0.1538
113880.0000,0.2156,0.2035,0.0583,0.0570,-0.0121,-0.0013,0.1617,0.1538
113940.0000,0.2155,0.2034,0.0583,0.0570,-0.0121,-0.0013,0.1616,0.1537
114000.0000,0.2154,0.2034,0.0583,0.0569,-0.0121,-0.0013,0.1616,0.1536
114060.0000,0.2153,0.2033,0.0583,0.0569,-0.0121,-0.0013,0.1615,0.1536
114120.0000,0.2152,0.2032,0.0582,0.0569,-0.0120,-0.0013,0.1614,0.1535
114180.0000,0.2151,0.2031,0.0582,0.0569,-0.0120,-0.0013,0.1614,0.1535
114240.0000,0.2150,0.2030,0.0582,0.0569,-0.0120,-0.0013,0.1613,0.1534
114300.0000,0.2149,0.2029,0.0582,0.0569,-0.0120,-0.0013,0.1612,0.1534
114360.0000,0.2148,0.2028,0.0582,0.0569,-0.0120,-0.0013,0.1612,0.1533
114420.0000,0.2147,0.2027,0.0582,0.0569,-0.0120,-0.0013,0.1611,0.1533
114480.0000,0.2146,0.2027,0.0582,0.0569,-0.0119,-0.0013,0.1610,0.1532
114540.0000,0.2145,0.2026,0.0582,0.0569,-0.0119,-0.0013,0.1610,0.1531
114600.0000,0.2144,0.2025,0.0582,0.0569,-0.0119,-0.0013,0.1609,0.1531
114660.0000,0.2143,0.2024,0.0581,0.0569,-0.0119,-0.0013,0.1608,0.1530
114720.0000,0.2142,0.2023,0.0581,0.0568,-0.0119,-0.0013,0.1608,0.1530
114780.0000,0.2141,0.2022,0.0581,0.0568,-0.0119,-0.0013,0.1607,0.1529
114840.0000,0.2140,0.2022,0.0581,0.0568,-0.0119,-0.0013,0.1606,0.1529
114900.0000,0.2139,0.2021,0.0581,0.0568,-0.0118,-0.0013,0.1606,0.1528
114960.0000,0.2138,0.2020,0.0581,0.0568,-0.0118,-0.0013,0.1605,0.1528
115020.0000,0.2137,0.2019,0.0581,0.0568,-0.0118,-0.0013,0.1604,0.1527
115080.0000,0.2136,0.2018,0.0581,0.0568,-0.0118,-0.0013,0.1604,0.1527
115140.0000,0.2135,0.2017,0.0581,0.0568,-0.0118,-0.0013,0.1603,0.1526
115200.0000,0.2134,0.2016,0.0580,0.0568,-0.0118,-0.0013,0.1602,0.1525
115260.0000,0.2133,0.2016,0.0580,0.0568,-0.0117,-0.0013,0.1602,0.1525
115320.0000,0.2132,0.2015,0.0580,0.0568,-0.0117,-0.0013,0.1601,0.1524
115380.0000,0.2131,0.2014,0.0580,0.0568,-0.0117,-0.0013,0.1601,0.1524
115440.0000,0.2130,0.2013,0.0580,0.0568,-0.0117,-0.0012,0.1600,0.1523
115500.0000,0.2129,0.2012,0.0580,0.0567,-0.0117,-0.0012,0.1599,0.1523
115560.0000,0.2128,0.2011,0.0580,0.0567,-0.0117,-0.0012,0.1599,0.1522
115620.0000,0.2127,0.2011,0.0580,0.0567,-0.0117,-0.0012,0.1598,0.1522
115680.0000,0.2126,0.2010,0.0580,0.0567,-0.0116,-0.0012,0.1597,0.1521
115740.0000,0.2125,0.2009,0.0579,0.0567,-0.0116,-0.0012,0.1597,0.1521
115800.0000,0.2124,0.2008,0.0579,0.0567,-0.0116,-0.0012,0.1596,0.1520
115860.0000,0.2123,0.2007,0.0579,0.0567,-0.0116,-0.0012,0.1595,0.1520
115920.0000,0.2122,0.2006,0.0579,0.0567,-0.0116,-0.0012,0.1595,0.1519
115980.0000,0.2121,0.2006,0.0579,0.0567,-0.0116,-0.0012,0.1594,0.1519
116040.0000,0.2120,0.2005,0.0579,0.0567,-0.0115,-0.0012,0.1594,0.1518
116100.0000,0.2119,0.2004,0.0579,0.0567,-0.0115,-0.0012,0.1593,0.1517
116160.0000,0.2118,0.2003,0.0579,0.0567,-0.0115,-0.0012,0.1592,0.1517
116220.0000,0.2117,0.2002,0.0579,0.0566,-0.0115,-0.0012,0.1592,0.1516
116280.0000,0.2116,0.2001,0.0579,0.0566,-0.0115,-0.0012,0.1591,0.1516
116340.0000,0.2115,0.2001,0.0578,0.0566,-0.0115,-0.0012,0.1590,0.1515
116400.0000,0.2114,0.2000,0.0578,0.0566,-0.0115,-0.0012,0.1590,0.1515
116460.0000,0.2113,0.1999,0.0578,0.0566,-0.0114,-0.0012,0.1589,0.1514
116520.0000,0.2112,0.1998,0.0578,0.0566,-0.0114,-0.0012,0.1589,0.1514
116580.0000,0.2111,0.1997,0.0578,0.0566,-0.0114,-0.0012,0.1588,0.1513
116640.0000,0.2110,0.1997,0.0578,0.0566,-0.0114,-0.0012,0.1587,0.1513
116700.0000,0.2110,0.1996,0.0578,0.0566,-0.0114,-0.0012,0.1587,0.1512
116760.0000,0.2109,0.1995,0.0578,0.0566,-0.0114,-0.0012,0.1586,0.1512
116820.0000,0.2108,0.1994,0.0578,0.0566,-0.0114,-0.0012,0.1585,0.1511
116880.0000,0.2107,0.1993,0.0577,0.0566,-0.0113,-0.0012,0.1585,0.1511
116940.0000,0.2106,0.1992,0.0577,0.0566,-0.0113,-0.0012,0.1584,0.1510
117000.0000,0.2105,0.1992,0.0577,0.0565,-0.0113,-0.0012,0.1584,0.1510
117060.0000,0.2104,0.1991,0.0577,0.0565,-0.0113,-0.0012,0.1583,0.1509
117120.0000,0.2103,0.1990,0.0577,0.0565,-0.0113,-0.0012,0.1582,0.1508
117180.0000,0.2102,0.1989,0.0577,0.0565,-0.0113,-0.0012,0.1582,0.1508
117240.0000,0.2101,0.1988,0.0577,0.0565,-0.0112,-0.0012,0.1581,0.1507
117300.0000,0.2100,0.1988,0.0577,0.0565,-0.0112,-0.0012,0.1581,0.1507
117360.0000,0.2099,0.1987,0.0577,0.0565,-0.0112,-0.0012,0.1580,0.1506
117420.0000,0.2098,0.1986,0.0577,0.0565,-0.0112,-0.0012,0.1579,0.1506
117480.0000,0.2097,0.1985,0.0576,0.0565,-0.0112,-0.0012,0.1579,0.1505
117540.0000,0.2096,0.1984,0.0576,0.0565,-0.0112,-0.0012,0.1578,0.1505
117600.0000,0.2095,0.1984,0.0576,0.0565,-0.0112,-0.0012,0.1577,0.1504
117660.0000,0.2094,0.1983,0.0576,0.0565,-0.0111,-0.0012,0.1577,0.1504
117720.0000,0.2093,0.1982,0.0576,0.0565,-0.0111,-0.0012,0.1576,0.1503
117780.0000,0.2092,0.1981,0.0576,0.0564,-0.0111,-0.0012,0.1576,0.1503
117840.0000,0.2091,0.1980,0.0576,0.0564,-0.0111,-0.0012,0.1575,0.1502
117900.0000,0.2091,0.1980,0.0576,0.0564,-0.0111,-0.0011,0.1574,0.1502
117960.0000,0.2090,0.1979,0.0576,0.0564,-0.0111,-0.0011,0.1574,0.1501
118020.0000,0.2089,0.1978,0.0576,0.0564,-0.0111,-0.0011,0.1573,0.1501
118080.0000,0.2088,0.1977,0.0575,0.0564,-0.0110,-0.0011,0.1573,0.1500
118140.0000,0.2087,0.1976,0.0575,0.0564,-0.0110,-0.0011,0.1572,0.1500
118200.0000,0.2086,0.1976,0.0575,0.0564,-0.0110,-0.0011,0.1571,0.1499
118260.0000,0.2085,0.1975,0.0575,0.0564,-0.0110,-0.0011,0.1571,0.1499
118320.0000,0.2084,0.1974,0.0575,0.0564,-0.0110,-0.0011,0.1570,0.1498
118380.0000,0.2083,0.1973,0.0575,0.0564,-0.0110,-0.0011,0.1570,0.1498
118440.0000,0.2082,0.1973,0.0575,0.0564,-0.0110,-0.0011,0.1569,0.1497
118500.0000,0.2081,0.1972,0.0575,0.0564,-0.0109,-0.0011,0.1568,0.1497
118560.0000,0.2080,0.1971,0.0575,0.0563,-0.0109,-0.0011,0.1568,0.1496
118620.0000,0.2079,0.1970,0.0575,0.0563,-0.0109,-0.0011,0.1567,0.1496
118680.0000,0.2078,0.1969,0.0575,0.0563,-0.0109,-0.0011,0.1567,0.1495
118740.0000,0.2078,0.1969,0.0574,0.0563,-0.0109,-0.0011,0.1566,0.1495
118800.0000,0.2077,0.1968,0.0574,0.0563,-0.0109,-0.0011,0.1565,0.1494
118860.0000,0.2076,0.1967,0.0574,0.0563,-0.0109,-0.0011,0.1565,0.1494
118920.0000,0.2075,0.1966,0.0574,0.0563,-0.0109,-0.0011,0.1564,0.1493
118980.0000,0.2074,0.1965,0.0574,0.0563,-0.0108,-0.0011,0.1564,0.1493
119040.0000,0.2073,0.1965,0.0574,0.0563,-0.0108,-0.0011,0.1563,0.1492
119100.0000,0.2072,0.1964,0.0574,0.0563,-0.0108,-0.0011,0.1562,0.1492
119160.0000,0.2071,0.1963,0.0574,0.0563,-0.0108,-0.0011,0.1562,0.1491
119220.0000,0.2070,0.1962,0.0574,0.0563,-0.0108,-0.0011,0.1561,0.1491
119280.0000,0.2069,0.1962,0.0574,0.0563,-0.0108,-0.0011,0.1561,0.1490
119340.0000,0.2068,0.1961,0.0573,0.0562,-0.0108,-0.0011,0.1560,0.1490
119400.0000,0.2067,0.1960,0.0573,0.0562,-0.0107,-0.0011,0.1560,0.1489
119460.0000,0.2067,0.1959,0.0573,0.0562,-0.0107,-0.0011,0.1559,0.1489
119520.0000,0.2066,0.1959,0.0573,0.0562,-0.0107,-0.0011,0.1558,0.1488
119580.0000,0.2065,0.1958,0.0573,0.0562,-0.0107,-0.0011,0.1558,0.1488
119640.0000,0.2064,0.1957,0.0573,0.0562,-0.0107,-0.0011,0.1557,0.1487
119700.0000,0.2063,0.1956,0.0573,0.0562,-0.0107,-0.0011,0.1557,0.1487
119760.0000,0.2062,0.1955,0.0573,0.0562,-0.0107,-0.0011,0.1556,0.1486
119820.0000,0.2061,0.1955,0.0573,0.0562,-0.0106,-0.0011,0.1555,0.1486
119880.0000,0.2060,0.1954,0.0573,0.0562,-0.0106,-0.0011,0.1555,0.1485
119940.0000,0.2059,0.1953,0.0573,0.0562,-0.0106,-0.0011,0.1554,0.1485
120000.0000,0.2058,0.1952,0.0572,0.0562,-0.0106,-0.0011,0.1554,0.1484
120060.0000,0.2058,0.1952,0.0572,0.0562,-0.0106,-0.0011,0.1553,0.1484
120120.0000,0.2057,0.1951,0.0572,0.0562,-0.0106,-0.0011,0.1553,0.1483
120180.0000,0.2056,0.1950,0.0572,0.0561,-0.0106,-0.0011,0.1552,0.1483
120240.0000,0.2055,0.1949,0.0572,0.0561,-0.0106,-0.0011,0.1551,0.1482
120300.0000,0.2054,0.1949,0.0572,0.0561,-0.0105,-0.0011,0.1551,0.1482
120360.0000,0.2053,0.1948,0.0572,0.0561,-0.0105,-0.0011,0.1550,0.1481
120420.0000,0.2052,0.1947,0.0572,0.0561,-0.0105,-0.0011,0.1550,0.1481
120480.0000,0.2051,0.1946,0.0572,0.0561,-0.0105,-0.0011,0.1549,0.1480
120540.0000,0.2050,0.1946,0.0572,0.0561,-0.0105,-0.0011,0.1549,0.1480
120600.0000,0.2050,0.1945,0.0572,0.0561,-0.0105,-0.0011,0.1548,0.1479
120660.0000,0.2049,0.1944,0.0571,0.0561,-0.0105,-0.0011,0.1547,0.1479
120720.0000,0.2048,0.1943,0.0571,0.0561,-0.0104,-0.0010,0.1547,0.1478
120780.0000,0.2047,0.1943,0.0571,0.0561,-0.0104,-0.0010,0.1546,0.1478
120840.0000,0.2046,0.1942,0.0571,0.0561,-0.0104,-0.0010,0.1546,0.1477
120900.0000,0.2045,0.1941,0.0571,0.0561,-0.0104,-0.0010,0.1545,0.1477
120960.0000,0.2044,0.1940,0.0571,0.0561,-0.0104,-0.0010,0.1545,0.1476
121020.0000,0.2043,0.1940,0.0571,0.0561,-0.0104,-0.0010,0.1544,0.1476
121080.0000,0.2043,0.1939,0.0571,0.0560,-0.0104,-0.0010,0.1543,0.1475
121140.0000,0.2042,0.1938,0.0571,0.0560,-0.0104,-0.0010,0.1543,0.1475
121200.0000,0.2041,0.1937,0.0571,0.0560,-0.0103,-0.0010,0.1542,0.1474
121260.0000,0.2040,0.1937,0.0571,0.0560,-0.0103,-0.0010,0.1542,0.1474
121320.0000,0.2039,0.1936,0.0570,0.0560,-0.0103,-0.0010,0.1541,0.1473
121380.0000,0.2038,0.1935,0.0570,0.0560,-0.0103,-0.0010,0.1541,0.1473
121440.0000,0.2037,0.1934,0.0570,0.0560,-0.0103,-0.0010,0.1540,0.1472
121500.0000,0.2037,0.1934,0.0570,0.0560,-0.0103,-0.0010,0.1539,0.1472
121560.0000,0.2036,0.1933,0.0570,0.0560,-0.0103,-0.0010,0.1539,0.1472
121620.0000,0.2035,0.1932,0.0570,0.0560,-0.0103,-0.0010,0.1538,0.1471
121680.0000,0.2034,0.1932,0.0570,0.0560,-0.0102,-0.0010,0.1538,0.1471
121740.0000,0.2033,0.1931,0.0570,0.0560,-0.0102,-0.0010,0.1537,0.1470
121800.0000,0.2032,0.1930,0.0570,0.0560,-0.0102,-0.0010,0.1537,0.1470
121860.0000,0.2031,0.1929,0.0570,0.0560,-0.0102,-0.0010,0.1536,0.1469
121920.0000,0.2030,0.1929,0.0570,0.0559,-0.0102,-0.0010,0.1536,0.1469
121980.0000,0.2030,0.1928,0.0569,0.0559,-0.0102,-0.0010,0.1535,0.1468
122040.0000,0.2029,0.1927,0.0569,0.0559,-0.0102,-0.0010,0.1534,0.1468
122100.0000,0.2028,0.1926,0.0569,0.0559,-0.0102,-0.0010,0.1534,0.1467
122160.0000,0.2027,0.1926,0.0569,0.0559,-0.0101,-0.0010,0.1533,0.1467
122220.0000,0.2026,0.1925,0.0569,0.0559,-0.0101,-0.0010,0.1533,0.1466
122280.0000,0.2025,0.1924,0.0569,0.0559,-0.0101,-0.0010,0.1532,0.1466
122340.0000,0.2025,0.1923,0.0569,0.0559,-0.0101,-0.0010,0.1532,0.1465
122400.0000,0.2024,0.1923,0.0569,0.0559,-0.0101,-0.0010,0.1531,0.1465
122460.0000,0.2023,0.1922,0.0569,0.0559,-0.0101,-0.0010,0.1531,0.1464
122520.0000,0.2022,0.1921,0.0569,0.0559,-0.0101,-0.0010,0.1530,0.1464
122580.0000,0.2021,0.1921,0.0569,0.0559,-0.0101,-0.0010,0.1529,0.1463
122640.0000,0.2020,0.1920,0.0569,0.0559,-0.0100,-0.0010,0.1529,0.1463
122700.0000,0.2019,0.1919,0.0568,0.0559,-0.0100,-0.0010,0.1528,0.1463
122760.0000,0.2019,0.1918,0.0568,0.0559,-0.0100,-0.0010,0.1528,0.1462
122820.0000,0.2018,0.1918,0.0568,0.0558,-0.0100,-0.0010,0.1527,0.1462
122880.0000,0.2017,0.1917,0.0568,0.0558,-0.0100,-0.0010,0.1527,0.1461
122940.0000,0.2016,0.1916,0.0568,0.0558,-0.0100,-0.0010,0.1526,0.1461
123000.0000,0.2015,0.1916,0.0568,0.0558,-0.0100,-0.0010,0.1526,0.1460
123060.0000,0.2014,0.1915,0.0568,0.0558,-0.0100,-0.0010,0.1525,0.1460
123120.0000,0.2014,0.1914,0.0568,0.0558,-0.0099,-0.0010,0.1525,0.1459
123180.0000,0.2013,0.1913,0.0568,0.0558,-0.0099,-0.0010,0.1524,0.1459
123240.0000,0.2012,0.1913,0.0568,0.0558,-0.0099,-0.0010,0.1524,0.1458
123300.0000,0.2011,0.1912,0.0568,0.0558,-0.0099,-0.0010,0.1523,0.1458
123360.0000,0.2010,0.1911,0.0568,0.0558,-0.0099,-0.0010,0.1522,0.1457
123420.0000,0.2009,0.1911,0.0567,0.0558,-0.0099,-0.0010,0.1522,0.1457
123480.0000,0.2009,0.1910,0.0567,0.0558,-0.0099,-0.0010,0.1521,0.1456
123540.0000,0.2008,0.1909,0.0567,0.0558,-0.0099,-0.0010,0.1521,0.1456
123600.0000,0.2007,0.1908,0.0567,0.0558,-0.0098,-0.0010,0.1520,0.1456
123660.0000,0.2006,0.1908,0.0567,0.0558,-0.0098,-0.0010,0.1520,0.1455
123720.0000,0.2005,0.1907,0.0567,0.0557,-0.0098,-0.0010,0.1519,0.1455
123780.0000,0.2004,0.1906,0.0567,0.0557,-0.0098,-0.0010,0.1519,0.1454
123840.0000,0.2004,0.1906,0.0567,0.0557,-0.0098,-0.0010,0.1518,0.1454
123900.0000,0.2003,0.1905,0.0567,0.0557,-0.0098,-0.0010,0.1518,0.1453
123960.0000,0.2002,0.1904,0.0567,0.0557,-0.0098,-0.0009,0.1517,0.1453
124020.0000,0.2001,0.1904,0.0567,0.0557,-0.0098,-0.0009,0.1517,0.1452
124080.0000,0.2000,0.1903,0.0567,0.0557,-0.0098,-0.0009,0.1516,0.1452
124140.0000,0.2000,0.1902,0.0566,0.0557,-0.0097,-0.0009,0.1515,0.1451
124200.0000,0.1999,0.1901,0.0566,0.0557,-0.0097,-0.0009,0.1515,0.1451
124260.0000,0.1998,0.1901,0.0566,0.0557,-0.0097,-0.0010,0.1514,0.1451
124320.0000,0.1997,0.1900,0.0566,0.0557,-0.0097,-0.0010,0.1514,0.1450
124380.0000,0.1996,0.1899,0.0566,0.0556,-0.0097,-0.0010,0.1513,0.1450
124440.0000,0.1995,0.1899,0.0566,0.0556,-0.0097,-0.0010,0.1513,0.1449
124500.0000,0.1995,0.1898,0.0566,0.0556,-0.0097,-0.0010,0.1512,0.1449
124560.0000,0.1994,0.1897,0.0566,0.0556,-0.0097,-0.0010,0.1512,0.1448
124620.0000,0.1993,0.1897,0.0566,0.0555,-0.0096,-0.0011,0.1511,0.1448
124680.0000,0.1992,0.1896,0.0566,0.0555,-0.0096,-0.0011,0.1511,0.1447
124740.0000,0.1991,0.1895,0.0566,0.0555,-0.0096,-0.0011,0.1510,0.1447
124800.0000,0.1991,0.1894,0.0566,0.0555,-0.0096,-0.0011,0.1510,0.1446
124860.0000,0.1990,0.1894,0.0566,0.0554,-0.0096,-0.0011,0.1509,0.1446
124920.0000,0.1989,0.1893,0.0565,0.0554,-0.0096,-0.0011,0.1509,0.1445
124980.0000,0.1988,0.1892,0.0565,0.0554,-0.0096,-0.0012,0.1508,0.1445
125040.0000,0.1987,0.1892,0.0565,0.0554,-0.0096,-0.0012,0.1508,0.1444
125100.0000,0.1987,0.1891,0.0565,0.0553,-0.0096,-0.0012,0.1507,0.1444
125160.0000,0.1986,0.1890,0.0565,0.0553,-0.0095,-0.0012,0.1507,0.1443
125220.0000,0.1985,0.1890,0.0565,0.0553,-0.0095,-0.0012,0.1506,0.1443
125280.0000,0.1984,0.1889,0.0565,0.0553,-0.0095,-0.0012,0.1505,0.1442
125340.0000,0.1983,0.1888,0.0565,0.0553,-0.0095,-0.0012,0.1505,0.1442
125400.0000,0.1983,0.1888,0.0565,0.0553,-0.0095,-0.0012,0.1504,0.1441
125460.0000,0.1982,0.1887,0.0565,0.0553,-0.0095,-0.0012,0.1504,0.1441
125520.0000,0.1981,0.1886,0.0565,0.0553,-0.0095,-0.0012,0.1503,0.1440
125580.0000,0.1980,0.1886,0.0565,0.0553,-0.0095,-0.0012,0.1503,0.1440
125640.0000,0.1979,0.1885,0.0565,0.0553,-0.0095,-0.0012,0.1502,0.1439
125700.0000,0.1979,0.1884,0.0564,0.0553,-0.0094,-0.0012,0.1502,0.1439
125760.0000,0.1978,0.1884,0.0564,0.0553,-0.0094,-0.0011,0.1501,0.1438
125820.0000,0.1977,0.1883,0.0564,0.0553,-0.0094,-0.0011,0.1501,0.1438
125880.0000,0.1976,0.1882,0.0564,0.0553,-0.0094,-0.0011,0.1500,0.1437
125940.0000,0.1975,0.1881,0.0564,0.0553,-0.0094,-0.0011,0.1500,0.1437
126000.0000,0.1975,0.1881,0.0564,0.0553,-0.0094,-0.0011,0.1499,0.1436
126060.0000,0.1974,0.1880,0.0564,0.0554,-0.0094,-0.0011,0.1499,0.1436
126120.0000,0.1973,0.1879,0.0564,0.0554,-0.0094,-0.0010,0.1498,0.1436
126180.0000,0.1972,0.1879,0.0564,0.0554,-0.0094,-0.0010,0.1498,0.1435
126240.0000,0.1972,0.1878,0.0564,0.0554,-0.0093,-0.0010,0.1497,0.1435
126300.0000,0.1971,0.1877,0.0564,0.0554,-0.0093,-0.0010,0.1497,0.1434
126360.0000,0.1970,0.1877,0.0564,0.0554,-0.0093,-0.0010,0.1496,0.1434
126420.0000,0.1969,0.1876,0.0564,0.0554,-0.0093,-0.0010,0.1496,0.1433
126480.0000,0.1968,0.1875,0.0563,0.0554,-0.0093,-0.0010,0.1495,0.1433
126540.0000,0.1968,0.1875,0.0563,0.0554,-0.0093,-0.0010,0.1495,0.1433
126600.0000,0.1967,0.1874,0.0563,0.0554,-0.0093,-0.0010,0.1494,0.1432
126660.0000,0.1966,0.1873,0.0563,0.0554,-0.0093,-0.0010,0.1494,0.1432
126720.0000,0.1965,0.1873,0.0563,0.0554,-0.0093,-0.0010,0.1493,0.1431
126780.0000,0.1965,0.1872,0.0563,0.0553,-0.0092,-0.0010,0.1493,0.1431
126840.0000,0.1964,0.1871,0.0563,0.0553,-0.0092,-0.0010,0.1492,0.1430
